,DIVISION,YRCONC,SQM,NormalizedGasKWh,NormalizedElecKWh,NormalizedHeatKWh,NormalizedCoolKWh
5470,8,3,1184.51325,163.73368255441636,25.805536577999444,175.89358067037242,2.6830108688104586
5471,6,1,32516.05,301.45040580082764,203.8405956443049,288.9318697054532,104.31063684986339
5472,3,2,19509.63,104.68436278904316,379.19176324717586,77.06451850429762,18.985637634183732
5474,5,2,18580.692903,1.8653478561826917,93.19286471391072,1.0892434003218616,47.849059736381136
5476,3,0,6781.919,127.88765180946574,14.112524788337932,120.98346132901324,0.0
5479,6,2,3065.799,44.52801281329925,58.86328490550098,32.33226706838902,22.205264092003425
5480,1,1,10590.942,352.60644029228,195.40292072225495,335.9675758992921,44.41731030384267
5483,5,3,11891.584,66.60229564370903,79.23317869175376,56.72761143149643,36.41793336413383
5484,3,3,10219.33,379.71185137186103,372.03084742346124,229.71926339172924,12.049735962338042
5485,9,1,1695.47975,47.07514562766085,25.96492231770978,31.023374868971455,8.472973079153556
5489,5,0,21367.69,5.34213586040419,126.72478868796769,26.73380382816299,5.291785839367757
5493,3,2,37161.2,77.9541951335802,175.76305393797833,60.8808054294264,15.339697277617518
5494,7,3,4738.053,161.01392997461195,329.8749507445358,112.89960789759002,83.65530900730745
5495,8,2,2601.284,77.25909670301283,98.63667327366024,77.25909670301283,19.697719032600823
5496,5,2,42270.865,71.59019898637041,191.2625634701348,17.381728995609624,24.650781040463688
5497,6,1,12263.196,8.386481098565172,23.631686226005034,4.477010380083627,1.8991356867328877
5499,7,1,696.7725,22.846391766322583,360.889673458697,78.1043168781776,54.710288053848274
5501,5,2,4180.635,105.79854442399301,424.55870938266554,0.0,271.4574926344921
5502,1,0,10219.33,146.43891214854597,164.16076200690262,131.03684931693175,6.135020575419329
5503,5,2,19509.63,124.00386134088654,128.0890514069206,37.4603216011785,25.97570131791326
5505,4,2,1672.254,43.842160043868944,173.75649871371215,92.16050995542544,23.115618612363914
5508,3,2,19509.63,126.04096123663032,226.64479029074357,94.8235909349383,13.085785698447383
5510,1,1,5574.18,33.08230461915475,59.728067626090294,56.41297873391244,5.213435391214493
5512,4,1,21367.69,177.2843305397074,46.68150838953579,160.30839096275733,6.3704640617680255
5513,4,1,18580.692903,344.3648735672234,176.1901462496821,179.4922429655206,13.1598798350798
5514,8,2,19509.63,17.417970974744268,141.03665728155786,16.26827264704661,3.8391526923370662
5516,3,2,18580.6,93.15225914615245,90.35348697028084,83.78326479930682,22.88495138789921
5517,7,3,2554.8325,383.23868449888596,121.2412164006838,378.2137072626092,0.0
5519,4,2,13935.45,102.73073938911195,72.12217761177429,103.00828033590592,5.9837971136920585
5521,8,3,18208.988,116.15472517780779,63.858408825355916,116.15472517780779,3.376201390159629
5524,2,2,28335.415,101.65582703976632,251.84896709647626,74.38632930602924,0.0
5527,5,2,371.612,87.79700910089018,64.13947881123322,84.88137804753345,9.362827120760363
5528,3,3,19509.63,17.12325703352652,354.35264533463726,64.22340891954383,12.307788362721384
5529,7,3,19509.63,266.7454394797339,310.5419733741747,326.7613445905433,86.02872545358369
5530,6,1,464.515,46.848836108629435,28.08520715154516,46.848836108629435,18.429122654812012
5532,4,3,4645.242903,170.82010257968204,124.86925056715381,125.23041856978217,12.94422816084974
5533,5,1,23690.265,1.7297799600806492,309.56268323718626,161.43328031780143,31.963272100459836
5535,9,2,3344.508,85.88190927006305,135.68483017532026,9.596880273271886,0.0
5536,4,1,32980.565,141.34918742974838,105.75155398338384,123.08097559220106,21.028106047758733
5537,4,1,2252.89775,82.86922846054598,115.62530967062308,82.86922846054598,8.754543857128004
5538,8,2,18580.6,21.196834919862656,75.9640162319839,21.01274874175215,30.398793654833543
5539,7,1,222.9672,59.26031288458572,151.811566903114,56.57365258656879,37.41608221298918
5540,8,3,919.7397,196.92934796660407,161.35652293795735,189.89620248859543,5.663606729164785
5541,5,2,5202.568,151.70181931615312,215.30348089635734,32.51488001137131,24.8456741205497
5542,2,3,28799.93,12.222026605342444,172.73639206761962,25.0468447367754,8.413600408056547
5543,8,2,10590.942,11.52463536529612,150.14245191787475,25.18622965029929,2.980341683770906
5544,4,1,26012.84,17.511925220391163,159.5275256373391,38.643372221449106,14.278638084692021
5545,3,2,260.1284,108.94944540080975,20.428373064994055,108.94944540080975,0.0
5546,2,0,34838.625,316.7804711346387,117.71624167142073,174.44275219240143,16.956559413581907
5548,3,2,6038.695,28.39666067088999,171.5029488987273,95.97465625222007,0.0
5549,3,1,3669.6684999999998,195.5580691708257,55.86553662817228,167.03728899926523,3.47835624226003
5554,7,1,11334.166,96.04282645410348,21.077774932888754,86.84070249094641,3.149575030575695
5556,3,2,650.321,43.850622360342044,96.66764567036894,75.40735158175733,3.5088068907508756
5557,7,3,27870.9,121.8208015078451,254.76712269786765,114.2234309196689,40.89626944928223
5559,5,2,18580.6,59.42942526909789,183.03709245126637,11.11860957321077,25.74427298569476
5562,4,0,46451.592903,14.687318917064266,64.52140416925155,13.295061737702323,3.4623148093294573
5563,9,3,3344.508,0.8248380099554256,9.14753380766319,0.8248380099554256,0.4608332194152324
5566,3,3,1579.3509999999999,110.80613448245515,272.4372226313214,109.6181524936509,20.686511110576436
5568,9,1,445.9344,173.56364434544633,80.79663735293802,128.03566192247112,0.6322326826546685
5569,3,3,743.224,26.370806373314103,44.0136486442849,27.09636238334607,4.720451628311249
5570,9,1,1184.51325,41.27145675069486,42.73485332477286,16.175754756647933,0.0
5571,3,0,39019.26,119.45138794638854,66.06334922804788,108.67261498816225,8.066132347179316
5573,2,2,7710.949,34.668920907011575,326.3450452077948,33.22567636175522,15.410900870178239
5574,2,2,1021.933,98.66156509379775,4.843761773032087,98.60191463921804,1.9068070793290757
5575,7,3,1858.06,42.805438648375194,58.8064970991249,25.085468128585735,7.048461178325781
5576,5,2,13563.838,75.41856550579564,221.1649829495162,0.5065063724588866,51.69374824935243
5579,5,3,3855.4745,246.67612098848016,235.40500656923032,244.19045503478242,30.86163320701512
5581,5,3,19509.63,73.04244457936926,16.403437686926917,73.04244457936926,1.310417245944695
5584,3,0,31122.505,250.080502193959,60.132402581347485,246.61908681646932,3.523443118412223
5585,3,3,1114.836,146.54259783053294,17.71919816008812,146.54259783053294,2.484240686522502
5586,8,2,7339.3369999999995,197.65894714549833,291.02288122210496,142.38395795723784,8.647533515493294
5587,2,0,2740.6385,373.50393640496554,43.59604522814665,358.14481927587315,3.0836932441108162
5588,5,2,15050.286,39.16921714544163,203.2615858595644,0.03325951865632321,45.20077632996476
5591,9,3,26012.84,9.246264970453055,124.89051560690797,38.02413720624123,0.0
5592,5,1,2787.09,187.80891136023595,102.95218310137096,187.4710546268689,22.411163313348332
5594,6,2,39019.26,56.60862348494051,227.64544996496602,44.167846564107066,29.89787233922427
5595,5,3,21832.204999999998,60.448964023148385,91.39649430737757,50.37569608324035,30.272411664373806
5596,2,0,14492.868,247.78255419120634,72.4805469835232,231.87257494513855,23.22238265586908
5601,3,0,4923.859,502.1583859137722,106.70086206773995,454.2454406708234,38.31144055038944
5602,6,3,14678.673999999999,82.48050442539976,266.5586823441954,56.10646359766558,28.730939845792616
5604,3,1,422.70865,164.1954396864129,59.352937300904536,164.1954396864129,9.380576030322542
5605,1,2,32051.535,6.464900639860152,161.83015883638646,174.48301684774225,14.092976831530848
5606,5,3,9476.106,177.1498502836503,358.37916967159293,49.29404645906241,30.291592290440825
5607,5,2,1672.254,169.18003297106782,64.70607933962185,169.0040768758813,0.0
5609,3,3,7153.531,90.92929298146608,87.94999280774768,64.56248105823543,13.94612059960319
5611,9,2,9476.106,268.24925261536754,192.17756745228473,249.15339780095331,4.588538679812151
5612,8,3,19045.115,92.29458692693638,247.9284057880459,60.15731836967118,11.602740860320349
5613,3,2,9847.718,87.44738514658928,58.82601431113279,69.73093229375577,9.908154779818025
5614,5,2,7710.949,119.06317113937598,107.6302021969021,115.17447217832722,13.757514932597791
5616,3,1,28799.93,91.1680664719324,75.79910784505378,86.27803266244051,8.381464280711795
5618,5,3,23225.75,142.9605656641013,139.80181479607762,8.966724012744477,0.0
5620,5,3,19045.115,88.12423255317702,345.23067988825477,14.512412813679518,81.38168594728886
5624,7,1,5574.18,9.754101600952964,32.775762533682084,9.754101600952964,10.466828939503209
5625,3,0,418.0635,334.41612573687974,86.2931109747682,305.8088893529333,7.807964096363352
5626,3,3,27870.9,69.63667865953379,35.08917903619904,68.91567577634738,7.888570915506855
5629,3,2,22296.72,11.595909759462378,141.5956696769749,38.165534252481976,4.859634827409592
5630,7,2,6410.307,25.698901275555134,166.36738302861315,45.765211121245834,31.164802269844493
5631,3,1,13006.42,315.8129447489778,95.90087049318721,223.7710048662891,5.464585928103199
5632,6,2,1625.8025,63.305257596786824,115.71516220451132,63.305257596786824,33.04840027309591
5633,5,0,10776.748,59.75312713352861,131.24191082504666,52.2091122881411,15.005819952456902
5634,2,3,464.515,35.11123262112096,21.295329537259292,37.021022223179024,0.0
5635,7,2,12820.614,0.44875204892682996,73.23151605687528,4.401340711139108,26.606920677902014
5636,3,2,9476.106,394.7247990157561,290.58792715066716,406.21208877254014,67.28418607864877
5637,3,3,30193.475,104.87185598358587,83.48032149330278,80.84872075751467,7.863823550816859
5639,8,1,139.3545,96.30546773157667,45.68923142058563,94.6251220735606,12.002168548557815
5640,5,3,6596.113,0.5377911785319628,96.61189855298112,5.068095370258211,3.146549361570974
5642,2,3,8268.367,144.32943046964414,94.77578825419819,150.01145204972156,25.167826001917913
5644,5,1,2322.575,210.7876487489102,34.198680344014726,199.64184659827995,9.879549183557044
5645,5,3,10776.748,144.02433650800782,155.07173407042646,153.45569440632744,83.57567637175892
5647,3,0,836.127,268.48096044261223,30.069594690758702,268.48096044261223,1.2905783714674925
5652,1,0,455.2247,484.00315637090875,202.21881633399946,95.36394024313708,10.227313908933326
5653,9,0,167.2254,185.19554273453673,60.923759189692476,11.661472682977585,0.0
5654,7,1,2601.284,19.521174581091493,68.33394585135648,19.521174581091493,28.410812999657093
5655,9,3,3251.605,97.94068771145328,184.04603265156746,95.78943667450383,13.449645277639812
5656,2,3,929.03,166.65327540337776,233.35414356909897,192.9915894858078,49.56367742268819
5657,9,0,278.709,102.13620407306546,233.5482528371886,43.69845088246164,22.365001126623113
5658,9,0,1393.545,108.79281242945152,174.96743915697016,0.05615172599377846,11.772303992336093
5661,7,3,17465.764,53.09606800000275,289.8677664486936,33.414975293837706,48.982061388725974
5662,9,2,2415.478,137.16017584428425,141.54879489691066,132.61635099884992,10.88807203750148
5664,7,3,19974.145,88.2588632830091,281.12857897046405,62.00702902106699,38.11366995848884
5666,1,0,10033.524,99.37497274068414,57.83690755112561,45.69776077677196,4.939710331584397
5668,1,2,5852.889,0.07210494509634473,125.52792304791701,15.48463710519711,4.562390328092674
5669,5,0,1765.157,330.118520790502,161.28027138662455,330.05559499466625,82.99929073844424
5670,4,0,2322.575,240.74957882092082,249.42014789619282,239.06616269399268,34.98101109027696
5671,3,1,44128.925,67.15802879437919,24.344032853734824,67.39616391430339,1.044880349385352
5672,9,0,92.995903,199.82650169007985,19.947115304638743,201.8087573922477,0.0
5673,9,2,10219.33,51.82093092267302,94.97403450128336,48.447697716190795,11.439465927022614
5674,2,1,3623.217,72.79680591087975,295.9074766981939,112.62942642684665,30.708895241990753
5676,3,1,18394.794,186.2512315088171,58.290785969117124,148.97411063793373,7.096014253054424
5678,5,2,37625.715,539.1414553094341,480.2909393216847,439.6558946692177,127.53314136257612
5679,2,3,25083.81,87.56123260680893,235.22012804274948,109.69499050395454,8.367623652507335
5680,3,1,622.4501,49.77097644935715,195.7313526015981,98.77967179537767,8.601676020294638
5682,3,3,10033.524,345.481994047854,273.6076576883655,310.00680337087954,60.15189386889393
5683,9,1,20903.175,131.3350735490183,149.1958518263374,13.228098828001011,26.569889128182684
5685,5,2,283.35415,3.879630211874434,195.79385020477025,62.05236325284102,50.19006549224707
5686,7,3,22296.72,73.32745064126024,14.951122855738422,73.26330728385162,1.0760311087908896
5688,4,3,4830.956,49.16667210154677,86.63440528127352,49.16667210154677,9.207220836000163
5693,8,1,46451.5,55.99735291157444,136.6616793860263,37.191698233469324,0.0
5694,4,1,17094.152,125.35965408509297,64.04172608269776,123.30812389330575,5.102860106661039
5695,8,2,743.224,176.97454624043357,100.69777079319289,176.97454624043357,4.002782096649193
5696,9,3,11891.584,8.522843238629942,42.19126737026791,5.858963361987772,2.272784485229218
5698,3,2,17279.958,70.8217968939508,71.48981496367064,69.9125283383212,4.915989651421607
5699,8,0,176.5157,97.23612752293421,44.687243117750995,96.15858553091878,8.520717261977264
5700,2,3,28799.93,18.16132837767314,227.87336635887655,25.0972978461406,10.063492387446777
5701,9,2,185.806,20.68150087725908,42.01694240229056,0.2618310818811018,5.050500748092096
5702,3,2,6038.695,38.58196255432673,89.82255272041394,27.988310953939557,1.2643116800898209
5706,6,2,18580.6,19.327124400880493,253.90213448435466,9.164150957665523,55.755903644392546
5707,8,1,10776.748,25.00184970206226,55.57483574822386,16.466205383293737,2.1639408856920475
5708,3,2,20438.66,99.34360208227938,62.43149012704355,87.65827877683763,13.610785490878563
5710,4,1,733.9337,33.654298583100896,46.02459322960643,33.47420735551454,8.503021286527652
5711,4,3,21832.204999999998,15.22064820186509,85.78185300110549,11.134378502812705,11.203792936260907
5712,9,3,15607.704,2.5932055293334626,122.97542290653385,0.200673319855374,15.223982735961679
5713,7,1,38090.23,5.065396574554683,125.22515616209195,2.6758628755982836,29.88238974411549
5715,7,2,23225.75,71.98824144008267,124.87497712668052,11.301399214277257,35.718983571854515
5716,4,3,185.806,102.9737480759502,47.21591337201166,102.9737480759502,4.99687269517669
5717,5,1,520.2568,64.1559382193563,95.85458565846713,61.14274016216607,20.736931553801895
5719,5,1,39483.775,317.31145887805815,322.51098077628086,260.3179468838529,54.66074736164413
5721,2,3,7896.755,36.5449758323514,248.96023746462944,47.218034634859514,7.725705549684649
5722,2,0,5388.374,53.50719943307574,72.10301289405673,53.50719943307574,3.7789284873321716
5723,3,1,5945.792,43.19946682393196,12.611776530359622,43.043363842697495,0.0
5724,9,2,25083.81,44.86393218147482,84.82056752941439,32.325377950718014,10.202065256035667
5725,3,2,32516.05,82.55124816147719,15.979985268813401,82.46370374501208,0.44394113384005746
5727,4,2,7432.24,20.161663655506285,214.29811200930004,57.52239593446929,11.534605534266925
5728,4,3,6038.695,46.803361461044155,81.98410418144981,46.803361461044155,8.242607467010671
5730,7,3,668.9016,83.86305843490283,52.350001853785365,83.80128102100518,22.29770317786652
5732,7,3,46451.5,166.5953444878637,170.94179951131827,110.06579939752217,62.53077026970067
5733,5,0,4645.15,85.97327675080462,65.99916041462602,67.43645634737308,30.22186839908292
5734,7,0,371.612,74.67390909335543,80.51408458284446,7.3383681232037725,8.099413285900347
5737,1,3,9847.718,281.1276576360127,46.777740792333816,256.85173800011336,16.78897323623605
5738,5,3,32516.05,4.088125059009321,215.94166573123118,30.609198137904208,18.275115505204354
5740,3,0,975.4815,137.0372507792306,24.63706385000638,137.0372507792306,2.6471527968495563
5743,7,2,16722.54,52.37785331319285,159.9273196535933,17.31400966432133,26.81388625364329
5744,9,2,23225.75,376.76273748593695,254.85601110836032,235.92318024218812,20.705904795926937
5745,5,3,2229.672,87.30883608979259,116.78533883010596,14.439221806167007,17.01704870267914
5746,6,3,10219.33,158.270206999089,197.98656076278974,43.26367171977028,0.0
5750,3,2,8639.979,85.28841361234792,13.443782675860671,85.16836953943987,5.689085013864039
5751,5,1,46451.592903,54.623116292533666,183.09794064028117,57.644312857548265,25.116736678014977
5753,1,2,418.0635,147.1049037383077,68.69769783776867,148.05128114269723,6.14864904733372
5755,7,3,1463.22225,3.058451421169956,212.74280103381423,0.0,48.395637399581645
